Date,Open,High,Low,Close,Volume,Adj Close
18/05/1998,19.42,19.42,19.42,19.42,0,14.41
19/05/1998,19.42,19.42,19.42,19.42,0,14.41
20/05/1998,19.47,19.47,19.47,19.47,0,14.44
21/05/1998,19.37,19.37,19.37,19.37,0,14.37
22/05/1998,19.3,19.3,19.3,19.3,0,14.32
26/05/1998,19.2,19.2,19.2,19.2,0,14.24
27/05/1998,19.13,19.13,19.13,19.13,0,14.19
28/05/1998,19.14,19.14,19.14,19.14,0,14.2
29/05/1998,19.17,19.17,19.17,19.17,0,14.22
01/06/1998,19.08,19.08,19.08,19.08,0,14.15
02/06/1998,19.16,19.16,19.16,19.16,0,14.21
03/06/1998,19.18,19.18,19.18,19.18,0,14.23
04/06/1998,19.24,19.24,19.24,19.24,0,14.27
05/06/1998,19.27,19.27,19.27,19.27,0,14.3
08/06/1998,19.34,19.34,19.34,19.34,0,14.35
09/06/1998,19.28,19.28,19.28,19.28,0,14.3
10/06/1998,19.27,19.27,19.27,19.27,0,14.3
11/06/1998,19.11,19.11,19.11,19.11,0,14.18
12/06/1998,19.03,19.03,19.03,19.03,0,14.12
15/06/1998,18.92,18.92,18.92,18.92,0,14.04
16/06/1998,19.01,19.01,19.01,19.01,0,14.1
17/06/1998,19.14,19.14,19.14,19.14,0,14.2
18/06/1998,19.11,19.11,19.11,19.11,0,14.18
19/06/1998,19.21,19.21,19.21,19.21,0,14.25
22/06/1998,19.2,19.2,19.2,19.2,0,14.24
23/06/1998,19.26,19.26,19.26,19.26,0,14.29
24/06/1998,19.27,19.27,19.27,19.27,0,14.3
25/06/1998,19.31,19.31,19.31,19.31,0,14.32
26/06/1998,19.33,19.33,19.33,19.33,0,14.34
29/06/1998,19.33,19.33,19.33,19.33,0,14.34
30/06/1998,19.43,19.43,19.43,19.43,0,14.41
01/07/1998,19.42,19.42,19.42,19.42,0,14.41
02/07/1998,19.37,19.37,19.37,19.37,0,14.37
06/07/1998,19.4,19.4,19.4,19.4,0,14.39
07/07/1998,19.46,19.46,19.46,19.46,0,14.44
08/07/1998,19.46,19.46,19.46,19.46,0,14.44
09/07/1998,19.38,19.38,19.38,19.38,0,14.38
10/07/1998,19.31,19.31,19.31,19.31,0,14.32
13/07/1998,19.37,19.37,19.37,19.37,0,14.37
14/07/1998,19.43,19.43,19.43,19.43,0,14.41
15/07/1998,19.43,19.43,19.43,19.43,0,14.41
16/07/1998,19.45,19.45,19.45,19.45,0,14.43
17/07/1998,19.46,19.46,19.46,19.46,0,14.44
20/07/1998,19.5,19.5,19.5,19.5,0,14.47
21/07/1998,19.48,19.48,19.48,19.48,0,14.45
22/07/1998,19.44,19.44,19.44,19.44,0,14.42
23/07/1998,19.37,19.37,19.37,19.37,0,14.37
24/07/1998,19.3,19.3,19.3,19.3,0,14.32
27/07/1998,19.23,19.23,19.23,19.23,0,14.27
28/07/1998,19.13,19.13,19.13,19.13,0,14.19
29/07/1998,19.03,19.03,19.03,19.03,0,14.12
30/07/1998,19.09,19.09,19.09,19.09,0,14.16
31/07/1998,18.94,18.94,18.94,18.94,0,14.05
03/08/1998,18.86,18.86,18.86,18.86,0,13.99
04/08/1998,18.79,18.79,18.79,18.79,0,13.94
05/08/1998,18.73,18.73,18.73,18.73,0,13.89
06/08/1998,18.8,18.8,18.8,18.8,0,13.95
07/08/1998,18.85,18.85,18.85,18.85,0,13.98
10/08/1998,18.83,18.83,18.83,18.83,0,13.97
11/08/1998,18.69,18.69,18.69,18.69,0,13.86
12/08/1998,18.73,18.73,18.73,18.73,0,13.89
13/08/1998,18.73,18.73,18.73,18.73,0,13.89
14/08/1998,18.67,18.67,18.67,18.67,0,13.85
17/08/1998,18.77,18.77,18.77,18.77,0,13.92
18/08/1998,18.82,18.82,18.82,18.82,0,13.96
19/08/1998,18.78,18.78,18.78,18.78,0,13.93
20/08/1998,18.81,18.81,18.81,18.81,0,13.95
21/08/1998,18.77,18.77,18.77,18.77,0,13.92
24/08/1998,18.72,18.72,18.72,18.72,0,13.89
25/08/1998,18.67,18.67,18.67,18.67,0,13.85
26/08/1998,18.55,18.55,18.55,18.55,0,13.76
27/08/1998,18.33,18.33,18.33,18.33,0,13.6
28/08/1998,18.25,18.25,18.25,18.25,0,13.54
31/08/1998,18.1,18.1,18.1,18.1,0,13.43
01/09/1998,18.24,18.24,18.24,18.24,0,13.53
02/09/1998,18.3,18.3,18.3,18.3,0,13.58
03/09/1998,18.41,18.41,18.41,18.41,0,13.66
04/09/1998,18.44,18.44,18.44,18.44,0,13.68
08/09/1998,18.59,18.59,18.59,18.59,0,13.79
09/09/1998,18.52,18.52,18.52,18.52,0,13.74
10/09/1998,18.63,18.63,18.63,18.63,0,13.82
11/09/1998,18.74,18.74,18.74,18.74,0,13.9
14/09/1998,18.63,18.63,18.63,18.63,0,13.82
15/09/1998,18.65,18.65,18.65,18.65,0,13.84
16/09/1998,18.68,18.68,18.68,18.68,0,13.86
17/09/1998,18.73,18.73,18.73,18.73,0,13.89
18/09/1998,18.77,18.77,18.77,18.77,0,13.92
21/09/1998,18.76,18.76,18.76,18.76,0,13.92
22/09/1998,18.77,18.77,18.77,18.77,0,13.92
23/09/1998,19.01,19.01,19.01,19.01,0,14.1
24/09/1998,18.99,18.99,18.99,18.99,0,14.09
25/09/1998,19.02,19.02,19.02,19.02,0,14.11
28/09/1998,19.02,19.02,19.02,19.02,0,14.11
29/09/1998,19.06,19.06,19.06,19.06,0,14.14
30/09/1998,19.11,19.11,19.11,19.11,0,14.18
01/10/1998,19.08,19.08,19.08,19.08,0,14.15
02/10/1998,19.11,19.11,19.11,19.11,0,14.18
05/10/1998,19.06,19.06,19.06,19.06,0,14.14
06/10/1998,19.01,19.01,19.01,19.01,0,14.1
07/10/1998,19,19,19,19,0,14.09
08/10/1998,18.68,18.68,18.68,18.68,0,13.86
09/10/1998,18.53,18.53,18.53,18.53,0,13.75
12/10/1998,18.57,18.57,18.57,18.57,0,13.78
13/10/1998,18.57,18.57,18.57,18.57,0,13.78
14/10/1998,18.67,18.67,18.67,18.67,0,13.85
15/10/1998,18.94,18.94,18.94,18.94,0,14.05
16/10/1998,19.14,19.14,19.14,19.14,0,14.2
19/10/1998,19.09,19.09,19.09,19.09,0,14.16
20/10/1998,19.03,19.03,19.03,19.03,0,14.12
21/10/1998,18.97,18.97,18.97,18.97,0,14.07
22/10/1998,18.97,18.97,18.97,18.97,0,14.07
23/10/1998,18.93,18.93,18.93,18.93,0,14.04
26/10/1998,19.1,19.1,19.1,19.1,0,14.17
27/10/1998,19.14,19.14,19.14,19.14,0,14.2
28/10/1998,19.12,19.12,19.12,19.12,0,14.18
29/10/1998,19.21,19.21,19.21,19.21,0,14.25
30/10/1998,19.18,19.18,19.18,19.18,0,14.23
02/11/1998,19.2,19.2,19.2,19.2,0,14.24
03/11/1998,19.18,19.18,19.18,19.18,0,14.23
04/11/1998,19.22,19.22,19.22,19.22,0,14.26
05/11/1998,19.39,19.39,19.39,19.39,0,14.38
06/11/1998,19.31,19.31,19.31,19.31,0,14.32
09/11/1998,19.32,19.32,19.32,19.32,0,14.33
10/11/1998,19.26,19.26,19.26,19.26,0,14.29
11/11/1998,19.2,19.2,19.2,19.2,0,14.24
12/11/1998,19.27,19.27,19.27,19.27,0,14.3
13/11/1998,19.28,19.28,19.28,19.28,0,14.3
16/11/1998,19.28,19.28,19.28,19.28,0,14.3
17/11/1998,19.23,19.23,19.23,19.23,0,14.27
18/11/1998,19.34,19.34,19.34,19.34,0,14.35
19/11/1998,19.33,19.33,19.33,19.33,0,14.34
20/11/1998,19.37,19.37,19.37,19.37,0,14.37
23/11/1998,19.39,19.39,19.39,19.39,0,14.38
24/11/1998,19.34,19.34,19.34,19.34,0,14.35
25/11/1998,19.39,19.39,19.39,19.39,0,14.38
27/11/1998,19.45,19.45,19.45,19.45,0,14.43
30/11/1998,19.38,19.38,19.38,19.38,0,14.38
01/12/1998,19.44,19.44,19.44,19.44,0,14.42
02/12/1998,19.42,19.42,19.42,19.42,0,14.41
03/12/1998,19.32,19.32,19.32,19.32,0,14.33
04/12/1998,19.34,19.34,19.34,19.34,0,14.35
07/12/1998,19.4,19.4,19.4,19.4,0,14.39
08/12/1998,19.45,19.45,19.45,19.45,0,14.43
09/12/1998,18.66,18.66,18.66,18.66,0,14.47
10/12/1998,18.63,18.63,18.63,18.63,0,14.44
11/12/1998,18.5,18.5,18.5,18.5,0,14.34
14/12/1998,18.46,18.46,18.46,18.46,0,14.31
15/12/1998,18.44,18.44,18.44,18.44,0,14.3
16/12/1998,18.51,18.51,18.51,18.51,0,14.35
17/12/1998,18.5,18.5,18.5,18.5,0,14.34
18/12/1998,18.47,18.47,18.47,18.47,0,14.32
21/12/1998,18.46,18.46,18.46,18.46,0,14.31
22/12/1998,18.39,18.39,18.39,18.39,0,14.26
23/12/1998,18.41,18.41,18.41,18.41,0,14.27
24/12/1998,18.39,18.39,18.39,18.39,0,14.26
28/12/1998,18.46,18.46,18.46,18.46,0,14.31
29/12/1998,18.54,18.54,18.54,18.54,0,14.37
30/12/1998,18.55,18.55,18.55,18.55,0,14.38
31/12/1998,18.68,18.68,18.68,18.68,0,14.48
04/01/1999,18.66,18.66,18.66,18.66,0,14.47
05/01/1999,18.66,18.66,18.66,18.66,0,14.47
06/01/1999,18.8,18.8,18.8,18.8,0,14.58
07/01/1999,18.82,18.82,18.82,18.82,0,14.59
08/01/1999,18.82,18.82,18.82,18.82,0,14.59
11/01/1999,18.81,18.81,18.81,18.81,0,14.58
12/01/1999,18.71,18.71,18.71,18.71,0,14.51
13/01/1999,18.73,18.73,18.73,18.73,0,14.52
14/01/1999,18.71,18.71,18.71,18.71,0,14.51
15/01/1999,18.79,18.79,18.79,18.79,0,14.57
19/01/1999,18.78,18.78,18.78,18.78,0,14.56
20/01/1999,18.76,18.76,18.76,18.76,0,14.54
21/01/1999,18.73,18.73,18.73,18.73,0,14.52
22/01/1999,18.72,18.72,18.72,18.72,0,14.51
25/01/1999,18.75,18.75,18.75,18.75,0,14.54
26/01/1999,18.71,18.71,18.71,18.71,0,14.51
27/01/1999,18.53,18.53,18.53,18.53,0,14.37
28/01/1999,18.63,18.63,18.63,18.63,0,14.44
29/01/1999,18.71,18.71,18.71,18.71,0,14.51
01/02/1999,18.65,18.65,18.65,18.65,0,14.46
02/02/1999,18.61,18.61,18.61,18.61,0,14.43
03/02/1999,18.64,18.64,18.64,18.64,0,14.45
04/02/1999,18.59,18.59,18.59,18.59,0,14.41
05/02/1999,18.54,18.54,18.54,18.54,0,14.37
08/02/1999,18.58,18.58,18.58,18.58,0,14.41
09/02/1999,18.5,18.5,18.5,18.5,0,14.34
10/02/1999,18.46,18.46,18.46,18.46,0,14.31
11/02/1999,18.54,18.54,18.54,18.54,0,14.37
12/02/1999,18.39,18.39,18.39,18.39,0,14.26
16/02/1999,18.36,18.36,18.36,18.36,0,14.23
17/02/1999,18.33,18.33,18.33,18.33,0,14.21
18/02/1999,18.37,18.37,18.37,18.37,0,14.24
19/02/1999,18.38,18.38,18.38,18.38,0,14.25
22/02/1999,18.46,18.46,18.46,18.46,0,14.31
23/02/1999,18.42,18.42,18.42,18.42,0,14.28
24/02/1999,18.29,18.29,18.29,18.29,0,14.18
25/02/1999,18.25,18.25,18.25,18.25,0,14.15
26/02/1999,18.3,18.3,18.3,18.3,0,14.19
01/03/1999,18.19,18.19,18.19,18.19,0,14.1
02/03/1999,18.17,18.17,18.17,18.17,0,14.09
03/03/1999,18.14,18.14,18.14,18.14,0,14.06
04/03/1999,18.16,18.16,18.16,18.16,0,14.08
05/03/1999,18.29,18.29,18.29,18.29,0,14.18
08/03/1999,18.36,18.36,18.36,18.36,0,14.23
09/03/1999,18.36,18.36,18.36,18.36,0,14.23
10/03/1999,18.45,18.45,18.45,18.45,0,14.3
11/03/1999,18.5,18.5,18.5,18.5,0,14.34
12/03/1999,18.49,18.49,18.49,18.49,0,14.34
15/03/1999,18.41,18.41,18.41,18.41,0,14.27
16/03/1999,18.41,18.41,18.41,18.41,0,14.27
17/03/1999,18.4,18.4,18.4,18.4,0,14.27
18/03/1999,18.49,18.49,18.49,18.49,0,14.34
19/03/1999,18.4,18.4,18.4,18.4,0,14.27
22/03/1999,18.35,18.35,18.35,18.35,0,14.23
23/03/1999,18.27,18.27,18.27,18.27,0,14.17
24/03/1999,18.31,18.31,18.31,18.31,0,14.2
25/03/1999,18.3,18.3,18.3,18.3,0,14.19
26/03/1999,18.22,18.22,18.22,18.22,0,14.13
29/03/1999,18.29,18.29,18.29,18.29,0,14.18
30/03/1999,18.24,18.24,18.24,18.24,0,14.14
31/03/1999,18.24,18.24,18.24,18.24,0,14.14
01/04/1999,18.17,18.17,18.17,18.17,0,14.09
05/04/1999,18.23,18.23,18.23,18.23,0,14.13
06/04/1999,18.31,18.31,18.31,18.31,0,14.2
07/04/1999,18.32,18.32,18.32,18.32,0,14.2
08/04/1999,18.46,18.46,18.46,18.46,0,14.31
09/04/1999,18.47,18.47,18.47,18.47,0,14.32
12/04/1999,18.56,18.56,18.56,18.56,0,14.39
13/04/1999,18.56,18.56,18.56,18.56,0,14.39
14/04/1999,18.53,18.53,18.53,18.53,0,14.37
15/04/1999,18.67,18.67,18.67,18.67,0,14.48
16/04/1999,18.74,18.74,18.74,18.74,0,14.53
19/04/1999,18.8,18.8,18.8,18.8,0,14.58
20/04/1999,18.78,18.78,18.78,18.78,0,14.56
21/04/1999,18.83,18.83,18.83,18.83,0,14.6
22/04/1999,18.83,18.83,18.83,18.83,0,14.6
23/04/1999,18.85,18.85,18.85,18.85,0,14.61
26/04/1999,18.79,18.79,18.79,18.79,0,14.57
27/04/1999,18.9,18.9,18.9,18.9,0,14.65
28/04/1999,18.9,18.9,18.9,18.9,0,14.65
29/04/1999,19.03,19.03,19.03,19.03,0,14.75
30/04/1999,18.86,18.86,18.86,18.86,0,14.62
03/05/1999,18.94,18.94,18.94,18.94,0,14.68
04/05/1999,18.81,18.81,18.81,18.81,0,14.58
05/05/1999,18.93,18.93,18.93,18.93,0,14.68
06/05/1999,18.85,18.85,18.85,18.85,0,14.61
07/05/1999,18.85,18.85,18.85,18.85,0,14.61
10/05/1999,18.84,18.84,18.84,18.84,0,14.61
11/05/1999,18.74,18.74,18.74,18.74,0,14.53
12/05/1999,18.73,18.73,18.73,18.73,0,14.52
13/05/1999,18.85,18.85,18.85,18.85,0,14.61
14/05/1999,18.63,18.63,18.63,18.63,0,14.44
17/05/1999,18.57,18.57,18.57,18.57,0,14.4
18/05/1999,18.51,18.51,18.51,18.51,0,14.35
19/05/1999,18.57,18.57,18.57,18.57,0,14.4
20/05/1999,18.59,18.59,18.59,18.59,0,14.41
21/05/1999,18.59,18.59,18.59,18.59,0,14.41
24/05/1999,18.59,18.59,18.59,18.59,0,14.41
25/05/1999,18.36,18.36,18.36,18.36,0,14.23
26/05/1999,18.34,18.34,18.34,18.34,0,14.22
27/05/1999,18.22,18.22,18.22,18.22,0,14.13
28/05/1999,18.3,18.3,18.3,18.3,0,14.19
01/06/1999,18.18,18.18,18.18,18.18,0,14.1
02/06/1999,18.13,18.13,18.13,18.13,0,14.06
03/06/1999,18.1,18.1,18.1,18.1,0,14.03
04/06/1999,18.2,18.2,18.2,18.2,0,14.11
07/06/1999,18.28,18.28,18.28,18.28,0,14.17
08/06/1999,18.21,18.21,18.21,18.21,0,14.12
09/06/1999,18.19,18.19,18.19,18.19,0,14.1
10/06/1999,18.13,18.13,18.13,18.13,0,14.06
11/06/1999,18.01,18.01,18.01,18.01,0,13.96
14/06/1999,18.04,18.04,18.04,18.04,0,13.99
15/06/1999,18.05,18.05,18.05,18.05,0,13.99
16/06/1999,18.09,18.09,18.09,18.09,0,14.03
17/06/1999,18.2,18.2,18.2,18.2,0,14.11
18/06/1999,18.21,18.21,18.21,18.21,0,14.12
21/06/1999,18.18,18.18,18.18,18.18,0,14.1
22/06/1999,18.12,18.12,18.12,18.12,0,14.05
23/06/1999,18.12,18.12,18.12,18.12,0,14.05
24/06/1999,18.02,18.02,18.02,18.02,0,13.97
25/06/1999,18.07,18.07,18.07,18.07,0,14.01
28/06/1999,18.13,18.13,18.13,18.13,0,14.06
29/06/1999,18.26,18.26,18.26,18.26,0,14.16
30/06/1999,18.36,18.36,18.36,18.36,0,14.23
01/07/1999,18.39,18.39,18.39,18.39,0,14.26
02/07/1999,18.43,18.43,18.43,18.43,0,14.29
06/07/1999,18.34,18.34,18.34,18.34,0,14.22
07/07/1999,18.31,18.31,18.31,18.31,0,14.2
08/07/1999,18.41,18.41,18.41,18.41,0,14.27
09/07/1999,18.42,18.42,18.42,18.42,0,14.28
12/07/1999,18.47,18.47,18.47,18.47,0,14.32
13/07/1999,18.44,18.44,18.44,18.44,0,14.3
14/07/1999,18.41,18.41,18.41,18.41,0,14.27
15/07/1999,18.46,18.46,18.46,18.46,0,14.31
16/07/1999,18.49,18.49,18.49,18.49,0,14.34
19/07/1999,18.45,18.45,18.45,18.45,0,14.3
20/07/1999,18.38,18.38,18.38,18.38,0,14.25
21/07/1999,18.41,18.41,18.41,18.41,0,14.27
22/07/1999,18.28,18.28,18.28,18.28,0,14.17
23/07/1999,18.21,18.21,18.21,18.21,0,14.12
26/07/1999,18.16,18.16,18.16,18.16,0,14.08
27/07/1999,18.25,18.25,18.25,18.25,0,14.15
28/07/1999,18.26,18.26,18.26,18.26,0,14.16
29/07/1999,18.27,18.27,18.27,18.27,0,14.17
30/07/1999,18.32,18.32,18.32,18.32,0,14.2
02/08/1999,18.3,18.3,18.3,18.3,0,14.19
03/08/1999,18.23,18.23,18.23,18.23,0,14.13
04/08/1999,18.24,18.24,18.24,18.24,0,14.14
05/08/1999,18.3,18.3,18.3,18.3,0,14.19
06/08/1999,18.17,18.17,18.17,18.17,0,14.09
09/08/1999,18.14,18.14,18.14,18.14,0,14.06
10/08/1999,18.13,18.13,18.13,18.13,0,14.06
11/08/1999,18.26,18.26,18.26,18.26,0,14.16
12/08/1999,18.26,18.26,18.26,18.26,0,14.16
13/08/1999,18.39,18.39,18.39,18.39,0,14.26
16/08/1999,18.35,18.35,18.35,18.35,0,14.23
17/08/1999,18.46,18.46,18.46,18.46,0,14.31
18/08/1999,18.39,18.39,18.39,18.39,0,14.26
19/08/1999,18.36,18.36,18.36,18.36,0,14.23
20/08/1999,18.41,18.41,18.41,18.41,0,14.27
23/08/1999,18.39,18.39,18.39,18.39,0,14.26
24/08/1999,18.38,18.38,18.38,18.38,0,14.25
25/08/1999,18.36,18.36,18.36,18.36,0,14.23
26/08/1999,18.32,18.32,18.32,18.32,0,14.2
27/08/1999,18.24,18.24,18.24,18.24,0,14.14
30/08/1999,18.19,18.19,18.19,18.19,0,14.1
31/08/1999,18.2,18.2,18.2,18.2,0,14.11
01/09/1999,18.27,18.27,18.27,18.27,0,14.17
02/09/1999,18.24,18.24,18.24,18.24,0,14.14
03/09/1999,18.36,18.36,18.36,18.36,0,14.23
07/09/1999,18.4,18.4,18.4,18.4,0,14.27
08/09/1999,18.42,18.42,18.42,18.42,0,14.28
09/09/1999,18.42,18.42,18.42,18.42,0,14.28
10/09/1999,18.43,18.43,18.43,18.43,0,14.29
13/09/1999,18.37,18.37,18.37,18.37,0,14.24
14/09/1999,18.37,18.37,18.37,18.37,0,14.24
15/09/1999,18.25,18.25,18.25,18.25,0,14.15
16/09/1999,18.2,18.2,18.2,18.2,0,14.11
17/09/1999,18.27,18.27,18.27,18.27,0,14.17
20/09/1999,18.22,18.22,18.22,18.22,0,14.13
21/09/1999,18.21,18.21,18.21,18.21,0,14.12
22/09/1999,18.33,18.33,18.33,18.33,0,14.21
23/09/1999,18.26,18.26,18.26,18.26,0,14.16
24/09/1999,18.31,18.31,18.31,18.31,0,14.2
27/09/1999,18.53,18.53,18.53,18.53,0,14.37
28/09/1999,18.9,18.9,18.9,18.9,0,14.65
29/09/1999,18.77,18.77,18.77,18.77,0,14.55
30/09/1999,18.8,18.8,18.8,18.8,0,14.58
01/10/1999,18.8,18.8,18.8,18.8,0,14.58
04/10/1999,19.09,19.09,19.09,19.09,0,14.8
05/10/1999,19.05,19.05,19.05,19.05,0,14.77
06/10/1999,19.11,19.11,19.11,19.11,0,14.82
07/10/1999,19.07,19.07,19.07,19.07,0,14.79
08/10/1999,18.99,18.99,18.99,18.99,0,14.72
11/10/1999,19.01,19.01,19.01,19.01,0,14.74
12/10/1999,18.92,18.92,18.92,18.92,0,14.67
13/10/1999,18.89,18.89,18.89,18.89,0,14.65
14/10/1999,18.74,18.74,18.74,18.74,0,14.53
15/10/1999,18.72,18.72,18.72,18.72,0,14.51
18/10/1999,18.54,18.54,18.54,18.54,0,14.37
19/10/1999,18.49,18.49,18.49,18.49,0,14.34
20/10/1999,18.54,18.54,18.54,18.54,0,14.37
21/10/1999,18.44,18.44,18.44,18.44,0,14.3
22/10/1999,18.45,18.45,18.45,18.45,0,14.3
25/10/1999,18.39,18.39,18.39,18.39,0,14.26
26/10/1999,18.21,18.21,18.21,18.21,0,14.12
27/10/1999,18.28,18.28,18.28,18.28,0,14.17
28/10/1999,18.54,18.54,18.54,18.54,0,14.37
29/10/1999,18.69,18.69,18.69,18.69,0,14.49
01/11/1999,18.54,18.54,18.54,18.54,0,14.37
02/11/1999,18.58,18.58,18.58,18.58,0,14.41
03/11/1999,18.62,18.62,18.62,18.62,0,14.44
04/11/1999,18.69,18.69,18.69,18.69,0,14.49
05/11/1999,18.63,18.63,18.63,18.63,0,14.44
08/11/1999,18.65,18.65,18.65,18.65,0,14.46
09/11/1999,18.7,18.7,18.7,18.7,0,14.5
10/11/1999,18.75,18.75,18.75,18.75,0,14.54
11/11/1999,18.67,18.67,18.67,18.67,0,14.48
12/11/1999,18.74,18.74,18.74,18.74,0,14.53
15/11/1999,18.77,18.77,18.77,18.77,0,14.55
16/11/1999,18.88,18.88,18.88,18.88,0,14.64
17/11/1999,18.85,18.85,18.85,18.85,0,14.61
18/11/1999,18.85,18.85,18.85,18.85,0,14.61
19/11/1999,18.84,18.84,18.84,18.84,0,14.61
22/11/1999,18.81,18.81,18.81,18.81,0,14.58
23/11/1999,18.78,18.78,18.78,18.78,0,14.56
24/11/1999,18.78,18.78,18.78,18.78,0,14.56
26/11/1999,18.74,18.74,18.74,18.74,0,14.53
29/11/1999,18.53,18.53,18.53,18.53,0,14.37
30/11/1999,18.54,18.54,18.54,18.54,0,14.37
01/12/1999,18.46,18.46,18.46,18.46,0,14.31
02/12/1999,17.41,17.41,17.41,17.41,0,14.32
03/12/1999,17.55,17.55,17.55,17.55,0,14.44
06/12/1999,17.43,17.43,17.43,17.43,0,14.34
07/12/1999,17.56,17.56,17.56,17.56,0,14.44
08/12/1999,17.6,17.6,17.6,17.6,0,14.48
09/12/1999,17.5,17.5,17.5,17.5,0,14.39
10/12/1999,17.54,17.54,17.54,17.54,0,14.43
13/12/1999,17.49,17.49,17.49,17.49,0,14.39
14/12/1999,17.3,17.3,17.3,17.3,0,14.23
15/12/1999,17.4,17.4,17.4,17.4,0,14.31
16/12/1999,17.35,17.35,17.35,17.35,0,14.27
17/12/1999,17.4,17.4,17.4,17.4,0,14.31
20/12/1999,17.39,17.39,17.39,17.39,0,14.3
21/12/1999,17.49,17.49,17.49,17.49,0,14.39
22/12/1999,17.5,17.5,17.5,17.5,0,14.39
23/12/1999,17.55,17.55,17.55,17.55,0,14.44
27/12/1999,17.58,17.58,17.58,17.58,0,14.46
28/12/1999,17.58,17.58,17.58,17.58,0,14.46
29/12/1999,17.78,17.78,17.78,17.78,0,14.62
30/12/1999,17.73,17.73,17.73,17.73,0,14.58
31/12/1999,17.81,17.81,17.81,17.81,0,14.65
03/01/2000,17.63,17.63,17.63,17.63,0,14.5
04/01/2000,17.46,17.46,17.46,17.46,0,14.36
05/01/2000,17.31,17.31,17.31,17.31,0,14.24
06/01/2000,17.38,17.38,17.38,17.38,0,14.3
07/01/2000,17.58,17.58,17.58,17.58,0,14.46
10/01/2000,17.65,17.65,17.65,17.65,0,14.52
11/01/2000,17.52,17.52,17.52,17.52,0,14.41
12/01/2000,17.46,17.46,17.46,17.46,0,14.36
13/01/2000,17.62,17.62,17.62,17.62,0,14.49
14/01/2000,17.59,17.59,17.59,17.59,0,14.47
18/01/2000,17.67,17.67,17.67,17.67,0,14.53
19/01/2000,17.74,17.74,17.74,17.74,0,14.59
20/01/2000,17.73,17.73,17.73,17.73,0,14.58
21/01/2000,17.72,17.72,17.72,17.72,0,14.58
24/01/2000,17.64,17.64,17.64,17.64,0,14.51
25/01/2000,17.64,17.64,17.64,17.64,0,14.51
26/01/2000,17.65,17.65,17.65,17.65,0,14.52
27/01/2000,17.61,17.61,17.61,17.61,0,14.49
28/01/2000,17.48,17.48,17.48,17.48,0,14.38
31/01/2000,17.45,17.45,17.45,17.45,0,14.35
01/02/2000,17.6,17.6,17.6,17.6,0,14.48
02/02/2000,17.68,17.68,17.68,17.68,0,14.54
03/02/2000,17.9,17.9,17.9,17.9,0,14.72
04/02/2000,18.16,18.16,18.16,18.16,0,14.94
07/02/2000,18.17,18.17,18.17,18.17,0,14.95
08/02/2000,17.96,17.96,17.96,17.96,0,14.77
09/02/2000,18.14,18.14,18.14,18.14,0,14.92
10/02/2000,18.25,18.25,18.25,18.25,0,15.01
11/02/2000,18.12,18.12,18.12,18.12,0,14.9
14/02/2000,18.1,18.1,18.1,18.1,0,14.89
15/02/2000,18.11,18.11,18.11,18.11,0,14.9
16/02/2000,18.08,18.08,18.08,18.08,0,14.87
17/02/2000,18.06,18.06,18.06,18.06,0,14.86
18/02/2000,18.05,18.05,18.05,18.05,0,14.85
22/02/2000,18.18,18.18,18.18,18.18,0,14.95
23/02/2000,18.08,18.08,18.08,18.08,0,14.87
24/02/2000,18.02,18.02,18.02,18.02,0,14.82
25/02/2000,17.89,17.89,17.89,17.89,0,14.72
28/02/2000,17.81,17.81,17.81,17.81,0,14.65
29/02/2000,17.92,17.92,17.92,17.92,0,14.74
01/03/2000,17.99,17.99,17.99,17.99,0,14.8
02/03/2000,17.91,17.91,17.91,17.91,0,14.73
03/03/2000,18.08,18.08,18.08,18.08,0,14.87
06/03/2000,18.06,18.06,18.06,18.06,0,14.86
07/03/2000,18.09,18.09,18.09,18.09,0,14.88
08/03/2000,18.09,18.09,18.09,18.09,0,14.88
09/03/2000,18.18,18.18,18.18,18.18,0,14.95
10/03/2000,18.09,18.09,18.09,18.09,0,14.88
13/03/2000,17.96,17.96,17.96,17.96,0,14.77
14/03/2000,17.97,17.97,17.97,17.97,0,14.78
15/03/2000,18,18,18,18,0,14.81
16/03/2000,18.18,18.18,18.18,18.18,0,14.95
17/03/2000,18.24,18.24,18.24,18.24,0,15
20/03/2000,18.2,18.2,18.2,18.2,0,14.97
21/03/2000,18.28,18.28,18.28,18.28,0,15.04
22/03/2000,18.35,18.35,18.35,18.35,0,15.09
23/03/2000,18.39,18.39,18.39,18.39,0,15.13
24/03/2000,18.33,18.33,18.33,18.33,0,15.08
27/03/2000,18.25,18.25,18.25,18.25,0,15.01
28/03/2000,18.2,18.2,18.2,18.2,0,14.97
29/03/2000,18.1,18.1,18.1,18.1,0,14.89
30/03/2000,18.24,18.24,18.24,18.24,0,15
31/03/2000,18.38,18.38,18.38,18.38,0,15.12
03/04/2000,18.25,18.25,18.25,18.25,0,15.01
04/04/2000,18.25,18.25,18.25,18.25,0,15.01
05/04/2000,18.33,18.33,18.33,18.33,0,15.08
06/04/2000,18.4,18.4,18.4,18.4,0,15.13
07/04/2000,18.49,18.49,18.49,18.49,0,15.21
10/04/2000,18.43,18.43,18.43,18.43,0,15.16
11/04/2000,18.33,18.33,18.33,18.33,0,15.08
12/04/2000,18.22,18.22,18.22,18.22,0,14.99
